nombre_barrio_vulnerable	fecha_mes	rango_etario	sexo	posible_extranjero	fallecido	cantidad
NHT Zavaleta	2020-07-01	20_a_49	femenino	si	no	1
NHT Zavaleta	2020-07-01	20_a_49	masculino	no	no	4
NHT Zavaleta	2020-07-01	20_a_49	masculino	si	no	3
NHT Zavaleta	2020-07-01	50_a_64	femenino	no	no	2
NHT Zavaleta	2020-07-01	50_a_64	masculino	si	no	1
NHT Zavaleta	2020-08-01	hasta_19	femenino	no	no	2
NHT Zavaleta	2020-08-01	hasta_19	masculino	no	no	2
NHT Zavaleta	2020-08-01	hasta_19	masculino	si	no	2
NHT Zavaleta	2020-08-01	20_a_49	femenino	no	no	6
NHT Zavaleta	2020-08-01	20_a_49	masculino	no	no	2
NHT Zavaleta	2020-08-01	20_a_49	masculino	si	no	2
NHT Zavaleta	2020-08-01	50_a_64	masculino	si	no	1
NHT Zavaleta	2020-08-01	65_y_mas	femenino	no	no	1
NHT Zavaleta	2020-08-01	65_y_mas	masculino	no	no	1
NHT Zavaleta	2020-09-01	hasta_19	femenino	si	no	1
NHT Zavaleta	2020-09-01	hasta_19	masculino	si	no	1
NHT Zavaleta	2020-09-01	20_a_49	femenino	no	no	1
NHT Zavaleta	2020-09-01	20_a_49	masculino	no	no	1
NHT Zavaleta	2020-09-01	65_y_mas	femenino	no	no	1
NHT Zavaleta	2020-12-01	20_a_49	femenino	si	no	1
NHT Zavaleta	2021-01-01	hasta_19	masculino	no	no	1
NHT Zavaleta	2021-01-01	20_a_49	femenino	no	no	2
NHT Zavaleta	2021-01-01	50_a_64	femenino	si	no	1
NHT Zavaleta	2021-02-01	hasta_19	femenino	no	no	1
NHT Zavaleta	2021-02-01	20_a_49	masculino	no	no	1
NHT Zavaleta	2021-03-01	20_a_49	femenino	no	no	1
NHT Zavaleta	2021-03-01	65_y_mas	masculino	no	no	1
NHT Zavaleta	2021-04-01	hasta_19	femenino	no	no	1
NHT Zavaleta	2021-04-01	hasta_19	femenino	si	no	1
NHT Zavaleta	2021-04-01	hasta_19	masculino	no	no	2
NHT Zavaleta	2021-04-01	20_a_49	femenino	no	no	3
NHT Zavaleta	2021-04-01	20_a_49	femenino	si	no	3
NHT Zavaleta	2021-04-01	20_a_49	masculino	no	no	2
NHT Zavaleta	2021-04-01	50_a_64	masculino	no	no	1
NHT Zavaleta	2021-04-01	65_y_mas	femenino	no	no	1
NHT Zavaleta	2021-04-01	65_y_mas	masculino	no	no	1
NHT Zavaleta	2021-05-01	hasta_19	femenino	no	no	2
NHT Zavaleta	2021-05-01	hasta_19	masculino	no	no	2
NHT Zavaleta	2021-05-01	20_a_49	femenino	no	no	9
NHT Zavaleta	2021-05-01	20_a_49	femenino	si	no	3
NHT Zavaleta	2021-05-01	20_a_49	masculino	no	no	3
NHT Zavaleta	2021-05-01	50_a_64	femenino	no	no	3
NHT Zavaleta	2021-05-01	50_a_64	masculino	no	no	1
NHT Zavaleta	2021-05-01	65_y_mas	femenino	si	no	1
NHT Zavaleta	2021-06-01	hasta_19	femenino	no	no	4
NHT Zavaleta	2021-06-01	20_a_49	femenino	si	no	1
NHT Zavaleta	2021-06-01	50_a_64	femenino	si	no	1
NHT Zavaleta	2021-06-01	65_y_mas	masculino	no	no	1
NHT Zavaleta	2021-10-01	20_a_49	femenino	no	no	1
NHT Zavaleta	2021-12-01	20_a_49	femenino	no	no	3
NHT Zavaleta	2021-12-01	20_a_49	masculino	no	no	1
NHT Zavaleta	2022-01-01	hasta_19	femenino	no	no	2
NHT Zavaleta	2022-01-01	hasta_19	masculino	no	no	2
NHT Zavaleta	2022-01-01	20_a_49	femenino	no	no	5
NHT Zavaleta	2022-01-01	20_a_49	femenino	si	no	4
NHT Zavaleta	2022-01-01	20_a_49	masculino	no	no	5
NHT Zavaleta	2022-01-01	20_a_49	masculino	si	no	1
NHT Zavaleta	2022-01-01	50_a_64	femenino	no	no	2
NHT Zavaleta	2022-01-01	50_a_64	masculino	no	no	1
NHT Zavaleta	2022-01-01	65_y_mas	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-05-01	hasta_19	femenino	no	no	2
Polideportivo (ex 1-11-14)	2020-05-01	hasta_19	masculino	no	no	3
Polideportivo (ex 1-11-14)	2020-05-01	20_a_49	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-05-01	20_a_49	masculino	no	no	2
Polideportivo (ex 1-11-14)	2020-05-01	20_a_49	masculino	si	no	1
Polideportivo (ex 1-11-14)	2020-05-01	50_a_64	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-05-01	50_a_64	masculino	si	no	1
Polideportivo (ex 1-11-14)	2020-05-01	65_y_mas	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-05-01	65_y_mas	femenino	si	no	1
Polideportivo (ex 1-11-14)	2020-06-01	hasta_19	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-06-01	20_a_49	femenino	no	no	6
Polideportivo (ex 1-11-14)	2020-06-01	20_a_49	femenino	si	no	1
Polideportivo (ex 1-11-14)	2020-06-01	20_a_49	masculino	no	no	3
Polideportivo (ex 1-11-14)	2020-06-01	50_a_64	femenino	si	no	3
Polideportivo (ex 1-11-14)	2020-06-01	65_y_mas	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-06-01	65_y_mas	femenino	si	no	1
Polideportivo (ex 1-11-14)	2020-07-01	20_a_49	femenino	no	no	3
Polideportivo (ex 1-11-14)	2020-07-01	20_a_49	masculino	si	no	1
Polideportivo (ex 1-11-14)	2020-07-01	50_a_64	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-08-01	20_a_49	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-08-01	20_a_49	masculino	no	no	1
Polideportivo (ex 1-11-14)	2020-08-01	50_a_64	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-09-01	hasta_19	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-09-01	20_a_49	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-09-01	20_a_49	masculino	no	no	1
Polideportivo (ex 1-11-14)	2020-12-01	20_a_49	femenino	no	no	1
Polideportivo (ex 1-11-14)	2020-12-01	20_a_49	masculino	no	no	1
Polideportivo (ex 1-11-14)	2020-12-01	50_a_64	femenino	si	no	1
Polideportivo (ex 1-11-14)	2021-03-01	20_a_49	femenino	no	no	1
Polideportivo (ex 1-11-14)	2021-03-01	65_y_mas	femenino	no	no	1
Polideportivo (ex 1-11-14)	2021-04-01	hasta_19	femenino	no	no	3
Polideportivo (ex 1-11-14)	2021-04-01	hasta_19	masculino	no	no	1
Polideportivo (ex 1-11-14)	2021-04-01	20_a_49	femenino	no	no	2
Polideportivo (ex 1-11-14)	2021-04-01	20_a_49	masculino	no	no	2
Polideportivo (ex 1-11-14)	2021-05-01	hasta_19	femenino	no	no	1
Polideportivo (ex 1-11-14)	2021-05-01	hasta_19	masculino	no	no	2
Polideportivo (ex 1-11-14)	2021-05-01	20_a_49	femenino	no	no	1
Polideportivo (ex 1-11-14)	2021-05-01	20_a_49	masculino	no	no	5
Polideportivo (ex 1-11-14)	2021-05-01	50_a_64	femenino	no	no	2
Polideportivo (ex 1-11-14)	2021-05-01	50_a_64	femenino	si	no	1
Polideportivo (ex 1-11-14)	2021-05-01	65_y_mas	masculino	no	no	1
Polideportivo (ex 1-11-14)	2021-06-01	hasta_19	masculino	no	no	1
Polideportivo (ex 1-11-14)	2021-06-01	20_a_49	femenino	no	no	3
Polideportivo (ex 1-11-14)	2021-06-01	20_a_49	masculino	no	no	1
Polideportivo (ex 1-11-14)	2021-06-01	50_a_64	femenino	no	no	2
Polideportivo (ex 1-11-14)	2021-06-01	50_a_64	femenino	si	no	1
Polideportivo (ex 1-11-14)	2021-06-01	50_a_64	masculino	no	no	1
Polideportivo (ex 1-11-14)	2021-08-01	20_a_49	femenino	no	no	1
Polideportivo (ex 1-11-14)	2021-12-01	hasta_19	femenino	no	no	1
Polideportivo (ex 1-11-14)	2022-01-01	hasta_19	femenino	no	no	4
Polideportivo (ex 1-11-14)	2022-01-01	hasta_19	masculino	no	no	5
Polideportivo (ex 1-11-14)	2022-01-01	20_a_49	femenino	no	no	8
Polideportivo (ex 1-11-14)	2022-01-01	20_a_49	femenino	si	no	2
Polideportivo (ex 1-11-14)	2022-01-01	20_a_49	masculino	no	no	16
Polideportivo (ex 1-11-14)	2022-01-01	50_a_64	femenino	no	no	1
Polideportivo (ex 1-11-14)	2022-01-01	50_a_64	femenino	si	no	2
Polideportivo (ex 1-11-14)	2022-01-01	50_a_64	masculino	no	no	1
Polideportivo (ex 1-11-14)	2022-01-01	50_a_64	masculino	si	no	1
Sector Bonorino (ex 1-11-14)	2020-04-01	20_a_49	masculino	si	no	1
Sector Bonorino (ex 1-11-14)	2020-05-01	hasta_19	femenino	no	no	1
Sector Bonorino (ex 1-11-14)	2020-05-01	20_a_49	femenino	no	no	3
Sector Bonorino (ex 1-11-14)	2020-05-01	20_a_49	femenino	si	no	4
Sector Bonorino (ex 1-11-14)	2020-05-01	20_a_49	masculino	si	no	2
Sector Bonorino (ex 1-11-14)	2020-05-01	50_a_64	femenino	no	no	1
Sector Bonorino (ex 1-11-14)	2020-05-01	50_a_64	masculino	si	no	2
Sector Bonorino (ex 1-11-14)	2020-06-01	hasta_19	masculino	no	no	1
Sector Bonorino (ex 1-11-14)	2020-06-01	20_a_49	femenino	si	no	1
Sector Bonorino (ex 1-11-14)	2020-06-01	20_a_49	masculino	no	no	1
Sector Bonorino (ex 1-11-14)	2020-06-01	20_a_49	masculino	si	no	1
Sector Bonorino (ex 1-11-14)	2020-06-01	50_a_64	femenino	si	no	1
Sector Bonorino (ex 1-11-14)	2020-06-01	65_y_mas	masculino	si	no	1
Sector Bonorino (ex 1-11-14)	2020-07-01	20_a_49	femenino	si	no	1
Sector Bonorino (ex 1-11-14)	2021-04-01	50_a_64	femenino	si	no	1
Sector Bonorino (ex 1-11-14)	2022-01-01	20_a_49	femenino	si	no	1
Villa 13 bis	2020-05-01	20_a_49	masculino	si	no	1
Villa 13 bis	2020-05-01	50_a_64	masculino	no	no	1
Villa 13 bis	2020-05-01	65_y_mas	femenino	no	no	1
Villa 13 bis	2020-06-01	20_a_49	femenino	si	no	1
Villa 13 bis	2020-06-01	20_a_49	masculino	no	no	2
Villa 13 bis	2020-06-01	20_a_49	masculino	si	no	1
Villa 13 bis	2020-08-01	20_a_49	femenino	no	no	1
Villa 13 bis	2020-10-01	65_y_mas	femenino	si	no	1
Villa 13 bis	2021-04-01	hasta_19	masculino	no	no	1
Villa 13 bis	2021-04-01	20_a_49	femenino	no	no	1
Villa 13 bis	2021-05-01	20_a_49	femenino	si	no	2
Villa 13 bis	2021-05-01	20_a_49	masculino	si	no	1
Villa 13 bis	2021-06-01	20_a_49	femenino	si	no	2
Villa 13 bis	2021-06-01	20_a_49	masculino	si	no	2
Villa 13 bis	2021-10-01	hasta_19	masculino	no	no	1
Villa 13 bis	2022-01-01	20_a_49	femenino	si	no	3
Villa 13 bis	2022-01-01	20_a_49	masculino	no	no	1
Villa 13 bis	2022-01-01	20_a_49	masculino	si	no	1
Villa 13 bis	2022-01-01	50_a_64	femenino	si	no	1
Villa 16 - Barrio Emaus	2020-05-01	50_a_64	masculino	si	no	1
Villa 16 - Barrio Emaus	2021-05-01	20_a_49	femenino	si	no	1
Villa 16 - Barrio Emaus	2022-01-01	20_a_49	masculino	no	no	1
Villa 17 - Barrio Pirelli	2020-06-01	hasta_19	masculino	si	no	1
Villa 17 - Barrio Pirelli	2020-06-01	20_a_49	masculino	si	no	2
Villa 17 - Barrio Pirelli	2020-07-01	50_a_64	masculino	no	no	1
Villa 17 - Barrio Pirelli	2020-08-01	hasta_19	femenino	si	no	1
Villa 17 - Barrio Pirelli	2020-08-01	20_a_49	masculino	no	no	1
Villa 17 - Barrio Pirelli	2020-08-01	20_a_49	masculino	si	no	1
Villa 17 - Barrio Pirelli	2020-08-01	50_a_64	femenino	si	no	1
Villa 17 - Barrio Pirelli	2020-08-01	65_y_mas	masculino	si	no	1
Villa 17 - Barrio Pirelli	2020-09-01	20_a_49	masculino	no	no	2
Villa 17 - Barrio Pirelli	2020-10-01	20_a_49	masculino	no	no	1
Villa 17 - Barrio Pirelli	2020-10-01	65_y_mas	masculino	no	no	1
Villa 17 - Barrio Pirelli	2021-03-01	20_a_49	masculino	no	no	1
Villa 17 - Barrio Pirelli	2021-04-01	20_a_49	femenino	no	no	1
Villa 17 - Barrio Pirelli	2021-04-01	20_a_49	masculino	si	no	1
Villa 17 - Barrio Pirelli	2021-05-01	20_a_49	masculino	si	no	1
Villa 17 - Barrio Pirelli	2021-06-01	20_a_49	femenino	si	no	1
Villa 17 - Barrio Pirelli	2021-06-01	20_a_49	masculino	si	no	1
Villa 17 - Barrio Pirelli	2021-08-01	20_a_49	masculino	si	no	1
Villa 17 - Barrio Pirelli	2021-12-01	hasta_19	masculino	no	no	1
Villa 17 - Barrio Pirelli	2022-01-01	20_a_49	femenino	no	no	3
Villa 17 - Barrio Pirelli	2022-01-01	20_a_49	femenino	si	no	1
Villa 17 - Barrio Pirelli	2022-01-01	20_a_49	masculino	si	no	1
Villa 17 - Barrio Pirelli	2022-01-01	50_a_64	femenino	no	no	1
Villa Calacita	2020-05-01	20_a_49	femenino	no	no	1
Villa Calacita	2020-05-01	50_a_64	masculino	no	no	1
Villa Calacita	2020-06-01	hasta_19	femenino	no	no	1
Villa Calacita	2020-06-01	hasta_19	masculino	no	no	3
Villa Calacita	2020-06-01	20_a_49	femenino	no	no	2
Villa Calacita	2020-06-01	20_a_49	masculino	no	no	5
Villa Calacita	2020-06-01	20_a_49	masculino	si	no	1
Villa Calacita	2020-06-01	50_a_64	femenino	si	no	1
Villa Calacita	2020-07-01	20_a_49	femenino	si	no	2
Villa Calacita	2020-07-01	20_a_49	masculino	no	no	3
Villa Calacita	2020-07-01	50_a_64	femenino	si	no	1
Villa Calacita	2020-08-01	20_a_49	femenino	no	no	1
Villa Calacita	2020-08-01	20_a_49	femenino	si	no	1
Villa Calacita	2020-08-01	20_a_49	masculino	no	no	2
Villa Calacita	2020-08-01	20_a_49	masculino	si	no	2
Villa Calacita	2020-08-01	50_a_64	femenino	si	no	3
Villa Calacita	2020-08-01	65_y_mas	masculino	no	no	1
Villa Calacita	2020-09-01	hasta_19	masculino	no	no	1
Villa Calacita	2020-09-01	20_a_49	femenino	no	no	1
Villa Calacita	2020-09-01	20_a_49	femenino	si	no	1
Villa Calacita	2020-09-01	20_a_49	masculino	no	no	2
Villa Calacita	2020-09-01	50_a_64	femenino	no	no	1
Villa Calacita	2020-09-01	50_a_64	masculino	no	no	1
Villa Calacita	2020-09-01	50_a_64	masculino	si	no	1
Villa Calacita	2020-10-01	20_a_49	femenino	no	no	2
Villa Calacita	2020-11-01	hasta_19	masculino	no	no	1
Villa Calacita	2020-11-01	20_a_49	masculino	no	no	1
Villa Calacita	2020-11-01	50_a_64	femenino	no	no	1
Villa Calacita	2021-02-01	hasta_19	masculino	no	no	1
Villa Calacita	2021-02-01	20_a_49	masculino	no	no	1
Villa Calacita	2021-03-01	hasta_19	femenino	no	no	1
Villa Calacita	2021-03-01	hasta_19	masculino	no	no	1
Villa Calacita	2021-03-01	20_a_49	masculino	no	no	3
Villa Calacita	2021-03-01	50_a_64	femenino	no	no	1
Villa Calacita	2021-03-01	50_a_64	masculino	si	no	2
Villa Calacita	2021-04-01	hasta_19	femenino	no	no	1
Villa Calacita	2021-04-01	20_a_49	femenino	no	no	6
Villa Calacita	2021-04-01	20_a_49	femenino	si	no	1
Villa Calacita	2021-04-01	20_a_49	masculino	no	no	3
Villa Calacita	2021-04-01	50_a_64	femenino	no	no	2
Villa Calacita	2021-04-01	50_a_64	masculino	no	no	1
Villa Calacita	2021-04-01	50_a_64	masculino	si	no	1
Villa Calacita	2021-05-01	hasta_19	femenino	no	no	1
Villa Calacita	2021-05-01	hasta_19	masculino	no	no	1
Villa Calacita	2021-05-01	20_a_49	femenino	no	no	2
Villa Calacita	2021-05-01	20_a_49	femenino	si	no	1
Villa Calacita	2021-05-01	20_a_49	masculino	no	no	3
Villa Calacita	2021-05-01	20_a_49	masculino	si	no	3
Villa Calacita	2021-05-01	50_a_64	femenino	no	no	1
Villa Calacita	2021-05-01	50_a_64	masculino	no	no	2
Villa Calacita	2021-06-01	hasta_19	femenino	no	no	1
Villa Calacita	2021-06-01	hasta_19	masculino	no	no	1
Villa Calacita	2021-06-01	20_a_49	femenino	no	no	4
Villa Calacita	2021-06-01	20_a_49	femenino	si	no	3
Villa Calacita	2021-06-01	20_a_49	masculino	no	no	4
Villa Calacita	2021-06-01	20_a_49	masculino	si	no	1
Villa Calacita	2021-06-01	50_a_64	femenino	no	no	1
Villa Calacita	2021-06-01	50_a_64	masculino	no	no	2
Villa Calacita	2021-06-01	50_a_64	masculino	si	no	1
Villa Calacita	2021-06-01	65_y_mas	masculino	no	no	1
Villa Calacita	2021-08-01	hasta_19	femenino	no	no	1
Villa Calacita	2021-08-01	20_a_49	masculino	si	no	1
Villa Calacita	2021-12-01	20_a_49	femenino	no	no	2
Villa Calacita	2021-12-01	20_a_49	masculino	no	no	1
Villa Calacita	2022-01-01	hasta_19	femenino	no	no	2
Villa Calacita	2022-01-01	hasta_19	masculino	no	no	5
Villa Calacita	2022-01-01	20_a_49	femenino	no	no	7
Villa Calacita	2022-01-01	20_a_49	femenino	si	no	5
Villa Calacita	2022-01-01	20_a_49	masculino	no	no	7
Villa Calacita	2022-01-01	20_a_49	masculino	si	no	4
Villa Calacita	2022-01-01	50_a_64	femenino	no	no	2
Villa Calacita	2022-01-01	50_a_64	femenino	si	no	4
Villa Calacita	2022-01-01	50_a_64	masculino	no	no	2
Villa Calacita	2022-01-01	65_y_mas	masculino	no	no	1
Villa Calacita	2022-01-01	65_y_mas	masculino	si	no	1
Villa Calacita	2022-02-01	hasta_19	masculino	no	no	1
Villa Calacita	2022-02-01	20_a_49	femenino	no	no	2
Villa Calacita	2022-02-01	20_a_49	masculino	no	no	1
Villa Calacita	2022-02-01	50_a_64	masculino	no	no	2
Villa Piletones	2020-04-01	20_a_49	femenino	si	no	1
Villa Piletones	2020-05-01	hasta_19	femenino	no	no	2
Villa Piletones	2020-05-01	hasta_19	femenino	si	no	2
Villa Piletones	2020-05-01	hasta_19	masculino	no	no	2
Villa Piletones	2020-05-01	hasta_19	masculino	si	no	4
Villa Piletones	2020-05-01	20_a_49	femenino	no	no	5
Villa Piletones	2020-05-01	20_a_49	femenino	si	no	1
Villa Piletones	2020-05-01	20_a_49	masculino	si	no	5
Villa Piletones	2020-05-01	50_a_64	femenino	si	no	2
Villa Piletones	2020-05-01	50_a_64	masculino	si	no	1
Villa Piletones	2020-05-01	65_y_mas	masculino	si	no	1
Villa Piletones	2020-06-01	hasta_19	femenino	no	no	13
Villa Piletones	2020-06-01	hasta_19	femenino	si	no	4
Villa Piletones	2020-06-01	hasta_19	masculino	no	no	13
Villa Piletones	2020-06-01	hasta_19	masculino	si	no	6
Villa Piletones	2020-06-01	20_a_49	femenino	no	no	3
Villa Piletones	2020-06-01	20_a_49	femenino	si	no	18
Villa Piletones	2020-06-01	20_a_49	masculino	no	no	7
Villa Piletones	2020-06-01	20_a_49	masculino	si	no	27
Villa Piletones	2020-06-01	50_a_64	femenino	si	no	7
Villa Piletones	2020-06-01	50_a_64	masculino	no	no	1
Villa Piletones	2020-06-01	50_a_64	masculino	si	no	5
Villa Piletones	2020-06-01	65_y_mas	femenino	si	no	1
Villa Piletones	2020-06-01	65_y_mas	masculino	si	no	2
Villa Piletones	2020-07-01	hasta_19	femenino	no	no	11
Villa Piletones	2020-07-01	hasta_19	femenino	si	no	3
Villa Piletones	2020-07-01	hasta_19	masculino	no	no	10
Villa Piletones	2020-07-01	20_a_49	femenino	no	no	8
Villa Piletones	2020-07-01	20_a_49	femenino	si	no	12
Villa Piletones	2020-07-01	20_a_49	masculino	no	no	6
Villa Piletones	2020-07-01	20_a_49	masculino	si	no	14
Villa Piletones	2020-07-01	50_a_64	femenino	si	no	3
Villa Piletones	2020-07-01	50_a_64	masculino	si	no	3
Villa Piletones	2020-07-01	65_y_mas	femenino	no	no	1
Villa Piletones	2020-07-01	65_y_mas	femenino	si	no	1
Villa Piletones	2020-07-01	65_y_mas	masculino	si	no	1
Villa Piletones	2020-08-01	hasta_19	femenino	no	no	3
Villa Piletones	2020-08-01	20_a_49	femenino	no	no	6
Villa Piletones	2020-08-01	20_a_49	femenino	si	no	5
Villa Piletones	2020-08-01	20_a_49	masculino	no	no	3
Villa Piletones	2020-08-01	20_a_49	masculino	si	no	8
Villa Piletones	2020-08-01	50_a_64	femenino	no	no	1
Villa Piletones	2020-08-01	65_y_mas	masculino	si	no	1
Villa Piletones	2020-09-01	hasta_19	femenino	no	no	1
Villa Piletones	2020-09-01	hasta_19	femenino	si	no	1
Villa Piletones	2020-09-01	20_a_49	femenino	no	no	1
Villa Piletones	2020-09-01	20_a_49	femenino	si	no	4
Villa Piletones	2020-09-01	20_a_49	masculino	no	no	2
Villa Piletones	2020-09-01	20_a_49	masculino	si	no	1
Villa Piletones	2020-09-01	65_y_mas	masculino	si	no	1
Villa Piletones	2020-10-01	hasta_19	femenino	no	no	1
Villa Piletones	2020-10-01	20_a_49	femenino	si	no	2
Villa Piletones	2020-10-01	50_a_64	femenino	si	no	2
Villa Piletones	2020-10-01	50_a_64	masculino	no	no	1
Villa Piletones	2020-10-01	50_a_64	masculino	si	no	1
Villa Piletones	2020-11-01	hasta_19	masculino	no	no	1
Villa Piletones	2020-11-01	20_a_49	femenino	si	no	6
Villa Piletones	2020-11-01	20_a_49	masculino	si	no	1
Villa Piletones	2020-11-01	50_a_64	femenino	si	no	2
Villa Piletones	2020-11-01	50_a_64	masculino	no	no	1
Villa Piletones	2020-11-01	50_a_64	masculino	si	no	1
Villa Piletones	2020-12-01	20_a_49	femenino	si	no	1
Villa Piletones	2020-12-01	20_a_49	masculino	no	no	3
Villa Piletones	2020-12-01	20_a_49	masculino	si	no	1
Villa Piletones	2020-12-01	50_a_64	masculino	si	no	1
Villa Piletones	2021-01-01	hasta_19	femenino	si	no	1
Villa Piletones	2021-01-01	20_a_49	femenino	si	no	1
Villa Piletones	2021-01-01	20_a_49	masculino	si	no	2
Villa Piletones	2021-01-01	50_a_64	masculino	si	no	1
Villa Piletones	2021-01-01	65_y_mas	femenino	si	no	1
Villa Piletones	2021-02-01	hasta_19	femenino	no	no	1
Villa Piletones	2021-03-01	hasta_19	femenino	no	no	2
Villa Piletones	2021-03-01	hasta_19	masculino	si	no	1
Villa Piletones	2021-03-01	20_a_49	femenino	no	no	3
Villa Piletones	2021-03-01	20_a_49	femenino	si	no	1
Villa Piletones	2021-03-01	20_a_49	masculino	si	no	4
Villa Piletones	2021-03-01	50_a_64	femenino	no	no	1
Villa Piletones	2021-03-01	50_a_64	masculino	si	no	1
Villa Piletones	2021-04-01	hasta_19	femenino	no	no	2
Villa Piletones	2021-04-01	hasta_19	femenino	si	no	1
Villa Piletones	2021-04-01	hasta_19	masculino	no	no	2
Villa Piletones	2021-04-01	hasta_19	masculino	si	no	1
Villa Piletones	2021-04-01	20_a_49	femenino	no	no	2
Villa Piletones	2021-04-01	20_a_49	femenino	si	no	16
Villa Piletones	2021-04-01	20_a_49	masculino	no	no	1
Villa Piletones	2021-04-01	20_a_49	masculino	si	no	8
Villa Piletones	2021-04-01	50_a_64	femenino	si	no	3
Villa Piletones	2021-04-01	50_a_64	masculino	si	no	6
Villa Piletones	2021-04-01	65_y_mas	femenino	no	no	1
Villa Piletones	2021-05-01	hasta_19	femenino	no	no	4
Villa Piletones	2021-05-01	hasta_19	masculino	no	no	5
Villa Piletones	2021-05-01	20_a_49	femenino	no	no	4
Villa Piletones	2021-05-01	20_a_49	femenino	si	no	13
Villa Piletones	2021-05-01	20_a_49	masculino	no	no	4
Villa Piletones	2021-05-01	20_a_49	masculino	si	no	6
Villa Piletones	2021-05-01	50_a_64	femenino	no	no	1
Villa Piletones	2021-05-01	50_a_64	femenino	si	no	6
Villa Piletones	2021-05-01	50_a_64	masculino	no	no	1
Villa Piletones	2021-05-01	50_a_64	masculino	si	no	2
Villa Piletones	2021-06-01	hasta_19	femenino	no	no	2
Villa Piletones	2021-06-01	hasta_19	masculino	no	no	3
Villa Piletones	2021-06-01	20_a_49	femenino	no	no	2
Villa Piletones	2021-06-01	20_a_49	femenino	si	no	4
Villa Piletones	2021-06-01	20_a_49	masculino	si	no	1
Villa Piletones	2021-06-01	50_a_64	femenino	si	no	1
Villa Piletones	2021-06-01	50_a_64	masculino	si	no	2
Villa Piletones	2021-07-01	20_a_49	femenino	no	no	1
Villa Piletones	2021-07-01	20_a_49	femenino	si	no	3
Villa Piletones	2021-07-01	20_a_49	masculino	si	no	2
Villa Piletones	2021-07-01	50_a_64	masculino	si	no	1
Villa Piletones	2021-08-01	20_a_49	femenino	si	no	1
Villa Piletones	2021-09-01	hasta_19	masculino	no	no	1
Villa Piletones	2021-09-01	20_a_49	femenino	si	no	1
Villa Piletones	2021-09-01	50_a_64	femenino	si	no	1
Villa Piletones	2021-12-01	hasta_19	femenino	no	no	2
Villa Piletones	2021-12-01	hasta_19	masculino	no	no	1
Villa Piletones	2021-12-01	hasta_19	masculino	si	no	1
Villa Piletones	2021-12-01	20_a_49	femenino	no	no	3
Villa Piletones	2021-12-01	20_a_49	femenino	si	no	3
Villa Piletones	2021-12-01	20_a_49	masculino	no	no	1
Villa Piletones	2021-12-01	20_a_49	masculino	si	no	4
Villa Piletones	2021-12-01	50_a_64	femenino	si	no	1
Villa Piletones	2022-01-01	hasta_19	femenino	no	no	11
Villa Piletones	2022-01-01	hasta_19	femenino	si	no	2
Villa Piletones	2022-01-01	hasta_19	masculino	no	no	14
Villa Piletones	2022-01-01	20_a_49	femenino	no	no	17
Villa Piletones	2022-01-01	20_a_49	femenino	si	no	37
Villa Piletones	2022-01-01	20_a_49	masculino	no	no	15
Villa Piletones	2022-01-01	20_a_49	masculino	si	no	29
Villa Piletones	2022-01-01	50_a_64	femenino	no	no	3
Villa Piletones	2022-01-01	50_a_64	femenino	si	no	6
Villa Piletones	2022-01-01	50_a_64	masculino	no	no	1
Villa Piletones	2022-01-01	50_a_64	masculino	si	no	7
Villa Piletones	2022-01-01	65_y_mas	femenino	no	no	1
Villa Piletones	2022-01-01	65_y_mas	femenino	si	no	2
Villa Piletones	2022-01-01	65_y_mas	masculino	si	no	1
Villa Piletones	2022-02-01	hasta_19	masculino	no	no	1
Villa Piletones	2022-02-01	hasta_19	masculino	si	no	1
Villa Piletones	2022-02-01	20_a_49	femenino	si	no	1
Villa Piletones	2022-02-01	20_a_49	masculino	no	no	1
Villa Piletones	2022-02-01	65_y_mas	femenino	si	no	1
Anexo Villa 26	2021-04-01	20_a_49	femenino	no	si	1
Asentamiento Barrio Obrero	2020-10-01	65_y_mas	masculino	no	si	1
Asentamiento Bermejo	2021-05-01	50_a_64	femenino	no	si	1
Asentamiento Calle Bartolomé Mitre	2021-05-01	65_y_mas	femenino	no	si	1
Asentamiento El Triángulo	2020-07-01	20_a_49	masculino	si	si	1
Asentamiento Los Arcos	2020-05-01	20_a_49	masculino	si	si	1
Asentamiento Los Arcos	2020-06-01	20_a_49	masculino	si	si	1
Asentamiento Los Arcos	2020-11-01	50_a_64	masculino	si	si	1
Asentamiento Los Arcos	2021-02-01	65_y_mas	femenino	no	si	1
Asentamiento Scapino	2022-01-01	65_y_mas	femenino	si	si	1
Barrio 15 (Ciudad Oculta)	2020-06-01	50_a_64	masculino	si	si	1
Barrio 15 (Ciudad Oculta)	2020-07-01	50_a_64	femenino	si	si	1
