orderDate,day_of_week,category,name,state,orders,unit_price,total
2022-03-24,4,Vegetarian,Sicilian Pizza Large,NV,4,20,80
2022-02-05,6,Specialty,Buffalo Chicken Pizza Medium,CA,3,17,51
2022-06-09,4,Specialty,Buffalo Chicken Pizza Extra Large,CA,10,23,230
2022-02-12,6,Specialty,Buffalo Chicken Pizza Medium,CA,5,17,85
2022-09-26,1,Specialty,Buffalo Chicken Pizza Extra Large,NV,5,23,115
2022-05-09,1,Specialty,BBQ Chicken Pizza Extra Large,NV,11,23,253
2022-05-14,6,Vegetarian,Sicilian Pizza Small,NV,5,13,65
2022-02-21,1,Specialty,Oxtail Pizza Medium,NV,3,17,51
2022-03-08,2,Specialty,BBQ Chicken Pizza Extra Large,NV,4,23,92
2022-01-24,1,Specialty,Buffalo Chicken Pizza Small,NV,1,13,13
2022-04-30,6,Specialty,BBQ Chicken Pizza Small,CA,13,13,169
2022-05-16,1,Specialty,Buffalo Chicken Pizza Extra Large,CA,6,23,138
2022-03-24,4,Specialty,BBQ Chicken Pizza Small,NV,3,13,39
2022-03-06,0,Specialty,Buffalo Chicken Pizza Extra Large,NV,5,23,115
2022-04-29,5,Specialty,BBQ Chicken Pizza Medium,NV,20,17,340
2022-06-03,5,Specialty,BBQ Chicken Pizza Small,NV,4,13,52
2022-10-20,4,Vegetarian,Veggie Pizza Large,CA,3,19,57
2022-01-10,1,Specialty,BBQ Chicken Pizza Small,CA,3,13,39
2022-07-06,3,Specialty,BBQ Chicken Pizza Extra Large,NV,2,23,46
2022-11-09,3,Specialty,Buffalo Chicken Pizza Extra Large,NV,7,23,161
2022-10-08,6,Vegetarian,Veggie Pizza Large,NV,5,19,95
2022-05-17,2,Specialty,Oxtail Pizza Large,NV,8,20,160
2022-02-25,5,Vegetarian,Sicilian Pizza Medium,CA,6,17,102
2022-04-18,1,Specialty,BBQ Chicken Pizza Extra Large,NV,3,23,69
2022-09-27,2,Specialty,BBQ Chicken Pizza Small,NV,9,13,117
2022-02-03,4,Specialty,Oxtail Pizza Extra Large,CA,11,23,253
2022-05-19,4,Specialty,Buffalo Chicken Pizza Extra Large,NV,6,23,138
2022-06-02,4,Specialty,BBQ Chicken Pizza Small,NV,4,13,52
2022-02-25,5,Specialty,BBQ Chicken Pizza Extra Large,NV,3,23,69
2022-03-03,4,Vegetarian,Sicilian Pizza Medium,CA,7,17,119
2022-04-27,3,Vegetarian,Sicilian Pizza Small,NV,6,13,78
2022-07-27,3,Vegetarian,Veggie Pizza Large,CA,5,19,95
2022-08-02,2,Specialty,Buffalo Chicken Pizza Extra Large,CA,3,23,69
2022-12-14,3,Vegetarian,Veggie Pizza Medium,CA,2,16,32
2022-03-03,4,Vegetarian,Sicilian Pizza Medium,NV,5,17,85
2022-02-21,1,Specialty,Buffalo Chicken Pizza Small,CA,6,13,78
2022-09-06,2,Specialty,Oxtail Pizza Medium,CA,3,17,51
2022-01-01,6,Specialty,Oxtail Pizza Medium,NV,2,17,34
2022-11-17,4,Vegetarian,Sicilian Pizza Extra Large,NV,2,23,46
2022-02-19,6,Specialty,BBQ Chicken Pizza Small,NV,6,13,78
2022-02-11,5,Specialty,Buffalo Chicken Pizza Large,NV,11,20,220
2022-04-01,5,Vegetarian,Sicilian Pizza Large,NV,1,20,20
2022-07-25,1,Vegetarian,Sicilian Pizza Small,NV,3,13,39
2022-06-10,5,Specialty,Buffalo Chicken Pizza Extra Large,CA,7,23,161
2022-02-28,1,Specialty,Oxtail Pizza Large,NV,2,20,40
2022-09-25,0,Specialty,BBQ Chicken Pizza Extra Large,NV,11,23,253
2022-07-12,2,Specialty,Buffalo Chicken Pizza Extra Large,NV,3,23,69
2022-02-22,2,Vegetarian,Veggie Pizza Large,NV,6,19,114
2022-04-07,4,Vegetarian,Veggie Pizza Large,NV,1,19,19
2022-01-06,4,Specialty,Buffalo Chicken Pizza Medium,NV,2,17,34
2022-02-04,5,Specialty,Oxtail Pizza Medium,NV,1,17,17
2022-09-08,4,Vegetarian,Sicilian Pizza Small,NV,6,13,78
2022-05-21,6,Specialty,Buffalo Chicken Pizza Extra Large,NV,4,23,92
2022-08-10,3,Specialty,Oxtail Pizza Large,NV,3,20,60
2022-01-26,3,Specialty,Buffalo Chicken Pizza Extra Large,CA,9,23,207
2022-02-27,0,Specialty,Buffalo Chicken Pizza Extra Large,NV,2,23,46
2022-10-18,2,Specialty,Buffalo Chicken Pizza Large,NV,3,20,60
2022-03-20,0,Specialty,Oxtail Pizza Extra Large,CA,1,23,23
2022-02-17,4,Vegetarian,Veggie Pizza Large,CA,6,19,114
2022-06-22,3,Specialty,Oxtail Pizza Large,NV,10,20,200
2022-03-31,4,Specialty,Buffalo Chicken Pizza Medium,CA,3,17,51
2022-05-17,2,Vegetarian,Sicilian Pizza Medium,NV,1,17,17
2022-01-28,5,Specialty,Buffalo Chicken Pizza Small,NV,1,13,13
2022-10-09,0,Vegetarian,Sicilian Pizza Extra Large,NV,11,23,253
2022-03-08,2,Specialty,Oxtail Pizza Large,NV,3,20,60
2022-09-03,6,Specialty,BBQ Chicken Pizza Extra Large,NV,9,23,207
2022-05-13,5,Vegetarian,Sicilian Pizza Medium,NV,2,17,34
2022-01-21,5,Specialty,BBQ Chicken Pizza Small,NV,2,13,26
2022-07-31,0,Vegetarian,Veggie Pizza Large,CA,7,19,133
2022-01-19,3,Specialty,Buffalo Chicken Pizza Extra Large,CA,6,23,138
2022-06-08,3,Specialty,Buffalo Chicken Pizza Extra Large,NV,3,23,69
2022-02-17,4,Specialty,BBQ Chicken Pizza Extra Large,NV,9,23,207
2022-03-22,2,Specialty,Buffalo Chicken Pizza Large,NV,8,20,160
2022-12-04,0,Vegetarian,Sicilian Pizza Extra Large,NV,2,23,46
2022-02-13,0,Vegetarian,Sicilian Pizza Small,NV,7,13,91
2022-11-01,2,Specialty,BBQ Chicken Pizza Extra Large,NV,8,23,184
2022-02-05,6,Specialty,Buffalo Chicken Pizza Medium,NV,2,17,34
2022-03-10,4,Vegetarian,Sicilian Pizza Large,NV,2,20,40
2022-02-04,5,Specialty,Oxtail Pizza Medium,CA,5,17,85
2022-06-16,4,Specialty,Buffalo Chicken Pizza Extra Large,NV,3,23,69
2022-03-21,1,Vegetarian,Sicilian Pizza Extra Large,NV,7,23,161
2022-06-15,3,Vegetarian,Sicilian Pizza Extra Large,NV,5,23,115
2022-10-21,5,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-06-11,6,Specialty,Buffalo Chicken Pizza Extra Large,NV,3,23,69
2022-10-30,0,Vegetarian,Veggie Pizza Large,NV,4,19,76
2022-03-30,3,Specialty,Buffalo Chicken Pizza Medium,CA,2,17,34
2022-04-12,2,Vegetarian,Veggie Pizza Large,NV,3,19,57
2022-07-06,3,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-01-15,6,Specialty,Oxtail Pizza Large,CA,2,20,40
2022-01-25,2,Specialty,Oxtail Pizza Extra Large,NV,1,23,23
2022-01-25,2,Specialty,Buffalo Chicken Pizza Medium,CA,2,17,34
2022-05-29,0,Specialty,Buffalo Chicken Pizza Extra Large,NV,3,23,69
2022-04-21,4,Vegetarian,Veggie Pizza Large,NV,1,19,19
2022-02-26,6,Specialty,Oxtail Pizza Medium,CA,2,17,34
2022-03-06,0,Vegetarian,Sicilian Pizza Medium,NV,3,17,51
2022-08-24,3,Specialty,BBQ Chicken Pizza Extra Large,NV,3,23,69
2022-02-25,5,Specialty,Oxtail Pizza Medium,CA,2,17,34
2022-02-14,1,Specialty,Oxtail Pizza Extra Large,NV,3,23,69
2022-03-30,3,Specialty,Oxtail Pizza Medium,CA,3,17,51
2022-04-07,4,Vegetarian,Sicilian Pizza Small,NV,8,13,104
2022-02-13,0,Specialty,Oxtail Pizza Medium,CA,2,17,34
2022-03-30,3,Specialty,Oxtail Pizza Medium,NV,2,17,34
2022-08-02,2,Specialty,BBQ Chicken Pizza Extra Large,NV,8,23,184
2022-01-19,3,Specialty,BBQ Chicken Pizza Extra Large,NV,3,23,69
2022-01-21,5,Specialty,BBQ Chicken Pizza Extra Large,NV,1,23,23
2022-10-24,1,Specialty,Buffalo Chicken Pizza Large,NV,2,20,40
2022-01-06,4,Specialty,Oxtail Pizza Extra Large,NV,4,23,92
2022-06-22,3,Vegetarian,Veggie Pizza Large,NV,1,19,19
2022-01-04,2,Specialty,Buffalo Chicken Pizza Medium,NV,1,17,17
2022-02-23,3,Specialty,Oxtail Pizza Extra Large,NV,2,23,46
2022-04-06,3,Specialty,Oxtail Pizza Medium,NV,1,17,17
2022-11-02,3,Vegetarian,Veggie Pizza Large,NV,7,19,133
2022-05-04,3,Specialty,BBQ Chicken Pizza Small,NV,2,13,26
2022-06-16,4,Specialty,BBQ Chicken Pizza Small,NV,8,13,104
2022-01-17,1,Specialty,Buffalo Chicken Pizza Medium,CA,5,17,85
2022-05-25,3,Vegetarian,Sicilian Pizza Medium,NV,3,17,51
2022-11-20,0,Vegetarian,Sicilian Pizza Extra Large,NV,4,23,92
2022-07-01,5,Vegetarian,Veggie Pizza Large,NV,1,19,19
2022-03-12,6,Specialty,Oxtail Pizza Large,NV,4,20,80
2022-09-05,1,Specialty,Buffalo Chicken Pizza Extra Large,NV,5,23,115
2022-08-11,4,Vegetarian,Sicilian Pizza Small,NV,15,13,195
2022-07-16,6,Specialty,BBQ Chicken Pizza Extra Large,NV,3,23,69
2022-07-23,6,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-02-04,5,Specialty,Oxtail Pizza Extra Large,NV,2,23,46
2022-03-22,2,Specialty,Oxtail Pizza Large,NV,5,20,100
2022-02-06,0,Specialty,Oxtail Pizza Medium,NV,6,17,102
2022-04-05,2,Vegetarian,Sicilian Pizza Medium,NV,6,17,102
2022-12-02,5,Vegetarian,Sicilian Pizza Extra Large,NV,1,23,23
2022-09-01,4,Specialty,Buffalo Chicken Pizza Large,NV,2,20,40
2022-09-01,4,Specialty,Oxtail Pizza Medium,CA,1,17,17
2022-12-27,2,Specialty,BBQ Chicken Pizza Extra Large,NV,6,23,138
2022-02-03,4,Specialty,BBQ Chicken Pizza Small,NV,7,13,91
2022-02-13,0,Specialty,Buffalo Chicken Pizza Extra Large,NV,9,23,207
2022-01-27,4,Specialty,Buffalo Chicken Pizza Small,NV,2,13,26
2022-01-23,0,Specialty,Oxtail Pizza Medium,CA,2,17,34
2022-02-17,4,Specialty,Buffalo Chicken Pizza Medium,NV,1,17,17
2022-01-25,2,Specialty,Oxtail Pizza Medium,CA,3,17,51
2022-11-24,4,Vegetarian,Sicilian Pizza Extra Large,NV,2,23,46
2022-03-18,5,Specialty,Oxtail Pizza Medium,NV,1,17,17
2022-02-19,6,Specialty,Buffalo Chicken Pizza Small,NV,2,13,26
2022-12-04,0,Vegetarian,Veggie Pizza Medium,CA,4,16,64
2022-03-21,1,Vegetarian,Sicilian Pizza Medium,NV,4,17,68
2022-11-16,3,Vegetarian,Veggie Pizza Large,NV,4,19,76
2022-05-04,3,Vegetarian,Veggie Pizza Large,CA,2,19,38
2022-02-28,1,Specialty,Buffalo Chicken Pizza Extra Large,NV,3,23,69
2022-10-06,4,Vegetarian,Veggie Pizza Large,NV,3,19,57
2022-03-26,6,Vegetarian,Veggie Pizza Large,CA,4,19,76
2022-02-15,2,Specialty,BBQ Chicken Pizza Small,CA,5,13,65
2022-01-18,2,Vegetarian,Sicilian Pizza Large,CA,6,20,120
2022-02-06,0,Vegetarian,Sicilian Pizza Medium,NV,6,17,102
2022-04-22,5,Vegetarian,Sicilian Pizza Medium,NV,3,17,51
2022-01-01,6,Specialty,BBQ Chicken Pizza Extra Large,CA,1,23,23
2022-07-18,1,Vegetarian,Sicilian Pizza Extra Large,NV,4,23,92
2022-11-29,2,Specialty,BBQ Chicken Pizza Extra Large,NV,5,23,115
2022-04-01,5,Specialty,Buffalo Chicken Pizza Extra Large,CA,2,23,46
2022-09-13,2,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-01-23,0,Specialty,BBQ Chicken Pizza Small,CA,4,13,52
2022-08-04,4,Specialty,Buffalo Chicken Pizza Extra Large,NV,3,23,69
2022-03-25,5,Specialty,Buffalo Chicken Pizza Extra Large,NV,4,23,92
2022-03-10,4,Specialty,BBQ Chicken Pizza Extra Large,NV,2,23,46
2022-05-09,1,Specialty,BBQ Chicken Pizza Small,CA,5,13,65
2022-11-11,5,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-03-07,1,Specialty,BBQ Chicken Pizza Small,NV,2,13,26
2022-01-13,4,Specialty,Buffalo Chicken Pizza Small,NV,3,13,39
2022-02-18,5,Specialty,Oxtail Pizza Large,NV,2,20,40
2022-08-18,4,Specialty,Buffalo Chicken Pizza Extra Large,NV,4,23,92
2022-09-12,1,Specialty,Buffalo Chicken Pizza Extra Large,CA,9,23,207
2022-03-05,6,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-04-05,2,Specialty,BBQ Chicken Pizza Small,NV,3,13,39
2022-01-13,4,Specialty,Buffalo Chicken Pizza Extra Large,CA,6,23,138
2022-03-27,0,Specialty,Oxtail Pizza Large,NV,7,20,140
2022-06-04,6,Vegetarian,Sicilian Pizza Small,NV,3,13,39
2022-01-01,6,Specialty,BBQ Chicken Pizza Extra Large,NV,2,23,46
2022-12-17,6,Specialty,BBQ Chicken Pizza Extra Large,NV,8,23,184
2022-04-16,6,Specialty,Buffalo Chicken Pizza Extra Large,CA,2,23,46
2022-01-17,1,Specialty,Oxtail Pizza Extra Large,NV,2,23,46
2022-04-03,0,Vegetarian,Veggie Pizza Large,NV,1,19,19
2022-08-24,3,Specialty,Buffalo Chicken Pizza Large,NV,6,20,120
2022-01-28,5,Specialty,Buffalo Chicken Pizza Medium,CA,3,17,51
2022-05-12,4,Specialty,Buffalo Chicken Pizza Extra Large,NV,2,23,46
2022-05-11,3,Vegetarian,Sicilian Pizza Small,NV,2,13,26
2022-05-19,4,Vegetarian,Sicilian Pizza Small,NV,1,13,13
2022-01-15,6,Specialty,Buffalo Chicken Pizza Small,CA,4,13,52
2022-11-02,3,Specialty,Buffalo Chicken Pizza Large,NV,1,20,20
2022-02-23,3,Specialty,Buffalo Chicken Pizza Small,CA,1,13,13
2022-09-29,4,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-09-26,1,Vegetarian,Sicilian Pizza Extra Large,NV,3,23,69
2022-07-12,2,Specialty,BBQ Chicken Pizza Extra Large,CA,5,23,115
2022-02-16,3,Specialty,Oxtail Pizza Large,NV,3,20,60
2022-03-04,5,Specialty,BBQ Chicken Pizza Extra Large,NV,4,23,92
2022-07-30,6,Vegetarian,Veggie Pizza Large,CA,4,19,76
2022-10-19,3,Vegetarian,Veggie Pizza Large,CA,1,19,19
2022-06-23,4,Specialty,Buffalo Chicken Pizza Extra Large,NV,2,23,46
2022-12-23,5,Specialty,Buffalo Chicken Pizza Large,CA,4,20,80
2022-05-19,4,Vegetarian,Sicilian Pizza Medium,NV,1,17,17
2022-02-02,3,Specialty,Oxtail Pizza Medium,CA,4,17,68
2022-05-10,2,Vegetarian,Veggie Pizza Large,NV,3,19,57
2022-01-02,0,Vegetarian,Sicilian Pizza Large,NV,2,20,40
2022-05-04,3,Specialty,Buffalo Chicken Pizza Extra Large,NV,2,23,46
2022-01-17,1,Specialty,BBQ Chicken Pizza Small,CA,3,13,39
2022-03-10,4,Vegetarian,Veggie Pizza Large,CA,1,19,19
2022-03-25,5,Specialty,BBQ Chicken Pizza Small,NV,7,13,91
2022-06-16,4,Vegetarian,Sicilian Pizza Small,NV,5,13,65
2022-02-09,3,Specialty,BBQ Chicken Pizza Small,NV,2,13,26
2022-01-27,4,Specialty,Buffalo Chicken Pizza Medium,CA,3,17,51
2022-02-12,6,Vegetarian,Sicilian Pizza Large,NV,1,20,20
2022-01-24,1,Specialty,Buffalo Chicken Pizza Extra Large,NV,2,23,46
2022-12-20,2,Vegetarian,Veggie Pizza Medium,NV,1,16,16
2022-11-17,4,Vegetarian,Veggie Pizza Medium,NV,2,16,32
2022-01-22,6,Vegetarian,Sicilian Pizza Large,NV,1,20,20
2022-01-09,0,Specialty,BBQ Chicken Pizza Small,NV,3,13,39
2022-01-27,4,Specialty,Oxtail Pizza Medium,NV,3,17,51
2022-06-13,1,Specialty,BBQ Chicken Pizza Extra Large,NV,6,23,138
2022-02-10,4,Specialty,Buffalo Chicken Pizza Medium,NV,2,17,34
2022-02-22,2,Specialty,Buffalo Chicken Pizza Small,CA,5,13,65
2022-03-18,5,Specialty,Buffalo Chicken Pizza Medium,CA,4,17,68
2022-10-18,2,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-05-09,1,Vegetarian,Veggie Pizza Large,NV,1,19,19
2022-11-18,5,Vegetarian,Veggie Pizza Large,NV,5,19,95
2022-11-10,4,Vegetarian,Veggie Pizza Large,CA,6,19,114
2022-10-28,5,Specialty,Buffalo Chicken Pizza Large,NV,1,20,20
2022-02-20,0,Specialty,Buffalo Chicken Pizza Small,NV,1,13,13
2022-08-09,2,Specialty,Buffalo Chicken Pizza Large,NV,4,20,80
2022-06-11,6,Specialty,BBQ Chicken Pizza Extra Large,NV,2,23,46
2022-02-07,1,Vegetarian,Veggie Pizza Large,NV,3,19,57
2022-03-07,1,Vegetarian,Sicilian Pizza Medium,NV,2,17,34
2022-02-23,3,Vegetarian,Sicilian Pizza Small,NV,3,13,39
2022-09-07,3,Specialty,Oxtail Pizza Medium,NV,3,17,51
2022-06-21,2,Vegetarian,Sicilian Pizza Small,NV,5,13,65
2022-07-17,0,Specialty,BBQ Chicken Pizza Extra Large,NV,1,23,23
2022-12-24,6,Specialty,Buffalo Chicken Pizza Large,CA,1,20,20
2022-11-28,1,Vegetarian,Sicilian Pizza Extra Large,NV,2,23,46
2022-06-05,0,Vegetarian,Sicilian Pizza Small,CA,11,13,143
2022-01-21,5,Specialty,Buffalo Chicken Pizza Medium,NV,1,17,17
2022-11-25,5,Vegetarian,Veggie Pizza Medium,CA,2,16,32
2022-04-07,4,Specialty,Oxtail Pizza Medium,NV,2,17,34
2022-06-12,0,Vegetarian,Veggie Pizza Large,NV,3,19,57
2022-10-05,3,Specialty,BBQ Chicken Pizza Extra Large,NV,4,23,92
2022-04-24,0,Vegetarian,Sicilian Pizza Medium,NV,3,17,51
2022-03-26,6,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-01-02,0,Specialty,Buffalo Chicken Pizza Small,NV,1,13,13
2022-12-04,0,Vegetarian,Sicilian Pizza Extra Large,CA,1,23,23
2022-06-20,1,Vegetarian,Veggie Pizza Large,CA,6,19,114
2022-10-02,0,Specialty,Oxtail Pizza Medium,NV,10,17,170
2022-02-12,6,Specialty,Oxtail Pizza Extra Large,NV,2,23,46
2022-08-31,3,Specialty,Buffalo Chicken Pizza Large,NV,5,20,100
2022-01-18,2,Specialty,Buffalo Chicken Pizza Medium,NV,2,17,34
2022-01-30,0,Specialty,Oxtail Pizza Extra Large,NV,3,23,69
2022-11-20,0,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-09-09,5,Vegetarian,Sicilian Pizza Extra Large,NV,12,23,276
2022-01-11,2,Specialty,Oxtail Pizza Medium,NV,4,17,68
2022-03-04,5,Vegetarian,Sicilian Pizza Medium,CA,8,17,136
2022-09-26,1,Specialty,Oxtail Pizza Medium,NV,2,17,34
2022-01-31,1,Specialty,BBQ Chicken Pizza Small,NV,1,13,13
2022-01-01,6,Specialty,BBQ Chicken Pizza Small,NV,1,13,13
2022-10-29,6,Specialty,Buffalo Chicken Pizza Large,NV,3,20,60
2022-01-05,3,Specialty,Buffalo Chicken Pizza Extra Large,CA,3,23,69
2022-10-29,6,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-07-10,0,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-03-22,2,Vegetarian,Sicilian Pizza Medium,NV,4,17,68
2022-02-14,1,Specialty,BBQ Chicken Pizza Small,CA,5,13,65
2022-02-23,3,Specialty,Buffalo Chicken Pizza Extra Large,NV,5,23,115
2022-01-23,0,Specialty,Buffalo Chicken Pizza Small,CA,3,13,39
2022-03-17,4,Vegetarian,Sicilian Pizza Large,NV,3,20,60
2022-02-24,4,Specialty,BBQ Chicken Pizza Extra Large,NV,1,23,23
2022-10-13,4,Specialty,Buffalo Chicken Pizza Large,CA,3,20,60
2022-06-12,0,Specialty,Buffalo Chicken Pizza Extra Large,NV,3,23,69
2022-01-01,6,Specialty,Buffalo Chicken Pizza Medium,NV,1,17,17
2022-07-01,5,Vegetarian,Sicilian Pizza Small,NV,6,13,78
2022-07-22,5,Specialty,Buffalo Chicken Pizza Extra Large,NV,2,23,46
2022-02-14,1,Specialty,BBQ Chicken Pizza Small,NV,1,13,13
2022-07-23,6,Specialty,Buffalo Chicken Pizza Large,NV,5,20,100
2022-04-15,5,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-04-12,2,Specialty,BBQ Chicken Pizza Small,NV,3,13,39
2022-09-21,3,Specialty,Oxtail Pizza Medium,NV,3,17,51
2022-06-29,3,Specialty,Buffalo Chicken Pizza Extra Large,NV,3,23,69
2022-09-18,0,Specialty,Buffalo Chicken Pizza Extra Large,NV,3,23,69
2022-01-16,0,Specialty,Buffalo Chicken Pizza Extra Large,CA,1,23,23
2022-05-28,6,Vegetarian,Sicilian Pizza Small,NV,7,13,91
2022-04-02,6,Specialty,Buffalo Chicken Pizza Small,CA,1,13,13
2022-01-24,1,Vegetarian,Sicilian Pizza Medium,NV,3,17,51
2022-02-15,2,Specialty,Buffalo Chicken Pizza Medium,NV,1,17,17
2022-02-05,6,Vegetarian,Sicilian Pizza Large,NV,1,20,20
2022-04-06,3,Specialty,Oxtail Pizza Medium,CA,2,17,34
2022-02-17,4,Specialty,Oxtail Pizza Large,NV,3,20,60
2022-04-06,3,Specialty,Buffalo Chicken Pizza Medium,NV,1,17,17
2022-02-03,4,Specialty,Oxtail Pizza Medium,CA,1,17,17
2022-01-05,3,Specialty,Buffalo Chicken Pizza Medium,CA,6,17,102
2022-05-31,2,Specialty,Buffalo Chicken Pizza Extra Large,CA,8,23,184
2022-03-07,1,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-08-21,0,Specialty,Buffalo Chicken Pizza Extra Large,NV,1,23,23
2022-02-10,4,Specialty,BBQ Chicken Pizza Small,NV,6,13,78
2022-11-29,2,Vegetarian,Veggie Pizza Medium,CA,2,16,32
2022-02-11,5,Specialty,BBQ Chicken Pizza Small,NV,2,13,26
2022-02-13,0,Specialty,Buffalo Chicken Pizza Small,CA,3,13,39
2022-04-13,3,Specialty,BBQ Chicken Pizza Extra Large,NV,5,23,115
2022-01-14,5,Specialty,Buffalo Chicken Pizza Medium,NV,1,17,17
2022-01-26,3,Specialty,Buffalo Chicken Pizza Medium,CA,4,17,68
2022-07-12,2,Vegetarian,Sicilian Pizza Small,NV,8,13,104
2022-01-01,6,Specialty,Buffalo Chicken Pizza Medium,CA,1,17,17
2022-03-29,2,Specialty,BBQ Chicken Pizza Small,NV,6,13,78
2022-02-17,4,Vegetarian,Sicilian Pizza Large,NV,3,20,60
2022-09-03,6,Specialty,Oxtail Pizza Medium,NV,2,17,34
2022-03-14,1,Specialty,Oxtail Pizza Extra Large,CA,2,23,46
2022-05-23,1,Specialty,Buffalo Chicken Pizza Extra Large,NV,2,23,46
2022-05-13,5,Specialty,BBQ Chicken Pizza Small,NV,3,13,39
2022-01-09,0,Vegetarian,Sicilian Pizza Large,NV,1,20,20
2022-05-25,3,Specialty,BBQ Chicken Pizza Small,NV,3,13,39
2022-05-03,2,Specialty,Oxtail Pizza Large,NV,4,20,80
2022-05-28,6,Vegetarian,Sicilian Pizza Medium,CA,1,17,17
2022-04-02,6,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-01-15,6,Vegetarian,Sicilian Pizza Large,CA,2,20,40
2022-01-20,4,Specialty,BBQ Chicken Pizza Small,CA,1,13,13
2022-05-30,1,Vegetarian,Veggie Pizza Large,NV,3,19,57
2022-07-13,3,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-04-01,5,Specialty,Buffalo Chicken Pizza Extra Large,NV,1,23,23
2022-01-12,3,Specialty,Oxtail Pizza Extra Large,CA,4,23,92
2022-02-24,4,Vegetarian,Sicilian Pizza Extra Large,NV,11,23,253
2022-01-16,0,Specialty,Oxtail Pizza Medium,NV,1,17,17
2022-06-20,1,Vegetarian,Veggie Pizza Large,NV,4,19,76
2022-03-11,5,Vegetarian,Sicilian Pizza Medium,NV,1,17,17
2022-10-15,6,Specialty,Buffalo Chicken Pizza Large,NV,1,20,20
2022-03-29,2,Specialty,Buffalo Chicken Pizza Medium,NV,1,17,17
2022-04-21,4,Vegetarian,Sicilian Pizza Medium,NV,1,17,17
2022-01-03,1,Specialty,Buffalo Chicken Pizza Small,NV,1,13,13
2022-01-19,3,Vegetarian,Sicilian Pizza Large,CA,1,20,20
2022-11-07,1,Vegetarian,Veggie Pizza Large,NV,4,19,76
2022-03-23,3,Specialty,Buffalo Chicken Pizza Extra Large,CA,5,23,115
2022-03-21,1,Specialty,Buffalo Chicken Pizza Extra Large,NV,1,23,23
2022-01-22,6,Specialty,BBQ Chicken Pizza Small,NV,1,13,13
2022-05-07,6,Specialty,BBQ Chicken Pizza Small,NV,2,13,26
2022-07-28,4,Specialty,BBQ Chicken Pizza Extra Large,NV,3,23,69
2022-11-16,3,Vegetarian,Veggie Pizza Large,CA,5,19,95
2022-02-21,1,Specialty,Oxtail Pizza Large,NV,3,20,60
2022-06-29,3,Vegetarian,Veggie Pizza Large,NV,3,19,57
2022-01-29,6,Specialty,Buffalo Chicken Pizza Small,CA,2,13,26
2022-07-12,2,Vegetarian,Sicilian Pizza Medium,NV,2,17,34
2022-03-21,1,Vegetarian,Sicilian Pizza Large,NV,1,20,20
2022-04-01,5,Specialty,Buffalo Chicken Pizza Medium,CA,2,17,34
2022-08-29,1,Specialty,BBQ Chicken Pizza Extra Large,NV,1,23,23
2022-04-01,5,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-02-13,0,Specialty,Oxtail Pizza Extra Large,CA,2,23,46
2022-03-10,4,Specialty,Buffalo Chicken Pizza Extra Large,NV,4,23,92
2022-05-10,2,Specialty,BBQ Chicken Pizza Small,NV,2,13,26
2022-03-02,3,Vegetarian,Veggie Pizza Large,NV,1,19,19
2022-05-18,3,Specialty,Buffalo Chicken Pizza Extra Large,NV,1,23,23
2022-01-14,5,Specialty,Oxtail Pizza Large,CA,2,20,40
2022-02-16,3,Specialty,Buffalo Chicken Pizza Small,CA,1,13,13
2022-01-02,0,Specialty,Buffalo Chicken Pizza Medium,NV,2,17,34
2022-01-22,6,Specialty,Oxtail Pizza Medium,CA,4,17,68
2022-04-18,1,Vegetarian,Veggie Pizza Large,CA,1,19,19
2022-11-03,4,Specialty,Buffalo Chicken Pizza Large,CA,3,20,60
2022-11-23,3,Vegetarian,Veggie Pizza Medium,NV,1,16,16
2022-02-28,1,Specialty,BBQ Chicken Pizza Small,NV,2,13,26
2022-02-15,2,Specialty,Buffalo Chicken Pizza Small,NV,1,13,13
2022-01-20,4,Specialty,Buffalo Chicken Pizza Small,NV,1,13,13
2022-01-16,0,Specialty,Buffalo Chicken Pizza Extra Large,NV,1,23,23
2022-11-14,1,Vegetarian,Veggie Pizza Medium,NV,1,16,16
2022-03-04,5,Vegetarian,Veggie Pizza Large,NV,2,19,38
2022-03-31,4,Specialty,Buffalo Chicken Pizza Medium,NV,1,17,17
2022-05-01,0,Vegetarian,Sicilian Pizza Medium,NV,2,17,34
2022-08-30,2,Specialty,Buffalo Chicken Pizza Extra Large,NV,2,23,46
2022-01-16,0,Specialty,Oxtail Pizza Large,NV,2,20,40
